,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
241,241.0,241.0,241.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,12,auprc,0.131133369992675
242,242.0,242.0,242.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,12,brier,0.2500558630017507
243,243.0,243.0,243.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,12,auroc,0.6558735499968525
244,244.0,244.0,244.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,12,auprc,0.2066436574520886
245,245.0,245.0,245.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,12,brier,0.2499944217535652
246,246.0,246.0,246.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,16,auroc,0.6454352441613588
247,247.0,247.0,247.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,16,auprc,0.1951935600463883
248,248.0,248.0,248.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,16,brier,0.2456714447968827
249,249.0,249.0,249.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,16,auroc,0.5688704997682285
250,250.0,250.0,250.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,16,auprc,0.1560260414735329
251,251.0,251.0,251.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,16,brier,0.3053349655693446
252,252.0,252.0,252.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,16,auroc,0.6088840054709541
253,253.0,253.0,253.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,16,auprc,0.1628933395687665
254,254.0,254.0,254.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,16,brier,0.2495473029494744
255,255.0,255.0,255.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,16,auroc,0.5517651839007446
256,256.0,256.0,256.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,16,auprc,0.133294209130433
257,257.0,257.0,257.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,16,brier,0.2785031551681083
258,258.0,258.0,258.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,16,auroc,0.6857863924322283
